#Particle coordinates for 14400 atoms.
1 atom types
14400 atoms
-11.300233033589402 10.939319914791806 xlo xhi
-12.96410948717759 13.403922500261034 ylo yhi
-7.864887688281307 12.14990649567881 zlo zhi
-7.864887688281307 12.14990649567881 zlo zhi

Atoms

	1	1	0.001	0.001	0.002697424276705516	1.6875061040836378e-06	8.623494571913229
	2	1	0.001	0.001	0.002697409330882299	8.890091178543463e-06	8.623491938331455
	3	1	0.001	0.001	0.002697334066898981	2.184275087041125e-05	8.623487222593551
	4	1	0.001	0.001	0.0026971157521887973	4.0538683846489205e-05	8.623480461942737
	5	1	0.001	0.001	0.0026966352728335276	6.496310540014243e-05	8.62347171182922
	6	1	0.001	0.001	0.0026957375766352874	9.509425841338374e-05	8.623461045353086
	7	1	0.001	0.001	0.0026942322806977332	0.00013090201589127675	8.623448553520504
	8	1	0.001	0.001	0.0026918944653730346	0.0001723459649195775	8.62343434561135
	9	1	0.001	0.001	0.0026884656804986888	0.00021937313744066746	8.623418549586612
	10	1	0.001	0.001	0.002683655193310865	0.0002719154366123957	8.623401312505253
	11	1	0.001	0.001	0.0026771415101215596	0.00032988679573112335	8.623382800923565
	12	1	0.001	0.001	0.0026685742056489696	0.0003931801089182498	8.623363201247656
	13	1	0.001	0.001	0.0026575760946678435	0.0004616639779138964	8.623342720009202
	14	1	0.001	0.001	0.002643745780275683	0.0005351793253692041	8.623321584030286
	15	1	0.001	0.001	0.0026266606114409945	0.0006135359314416694	8.623300040443812
	16	1	0.001	0.001	0.002605880079508018	0.0006965089570312866	8.62327835653296
	17	1	0.001	0.001	0.0025809496788975353	0.0007838355234566065	8.623256819354083
	18	1	0.001	0.001	0.002551405251303264	0.0008752114245603679	8.623235735106862
	19	1	0.001	0.001	0.002516777825207339	0.000970288052935297	8.623215428217314
	20	1	0.001	0.001	0.0024765989535284055	0.00106866962693022	8.623196240100539
	21	1	0.001	0.001	0.0024304065417162686	0.0011699108090744367	8.623178527574057
	22	1	0.001	0.001	0.002377751146706532	0.0012735148092698156	8.623162660896059
	23	1	0.001	0.001	0.002318202713988668	0.0013789320672651284	8.623149021408151
	24	1	0.001	0.001	0.0022513577058167846	0.0014855596082688498	8.623137998768668
	25	1	0.001	0.001	0.002176846558556991	0.0015927411628116638	8.623129987770454
	26	1	0.001	0.001	0.002094341391628829	0.0016997681369001188	8.623125384744084
